Promoter,Threshold,Activation,S5PInt,S2PInt,Contact,DistActivation
3,90,20,19.483,5.40541,6.9,117.438
3,90,20,51.5273,14.0541,21.77,118.391
3,90,20,7.4556,0,1.1,0
3,90,20,29.3729,10.3459,12.94,115.842
3,90,20,13.5492,4.32432,5.3,113.947
3,90,20,3.9787,0,0,0
3,90,20,56.0289,17.9459,26.46,110.443
3,90,20,31.0563,10.8108,12.89,115.466
3,90,20,26.7619,10.0216,12.97,112.095
3,90,20,41.4921,9.52432,15.27,114.692
3,100,20,17.2945,4.24865,6.77,109.509
3,100,20,4.6003,0,0,0
3,100,20,5.8342,1.62162,0.93,117.188
3,100,20,36.1039,8.96216,14.69,114.261
3,100,20,13.8652,3.70811,4.13,113.534
3,100,20,18.0896,5.94595,6.93,131.959
3,100,20,6.0697,2.7027,1.52,123.757
3,100,20,24.8666,7.02703,9.98,112.013
3,100,20,29.5287,9.18919,12.33,114.962
3,100,20,14.1086,4.86486,4.79,115.328
3,100,20,35.8418,10.2703,16.67,114.882
3,100,20,17.3556,3.78378,6.5,114.433
3,100,20,15.0457,7.95676,7.13,128.036
3,100,20,18.3894,3.24324,6.22,118.852
3,100,20,40.0371,9.18919,15.95,114.706
3,100,20,42.2277,11.0378,16.66,107.715
3,100,20,9.4456,3.78378,3.36,117.064
3,100,20,5.1734,1.62162,1.34,156.458
3,100,20,27.0434,5.94595,10.5,114.783
3,100,20,47.7092,13.5784,20.9,110.902
3,10,25,4.2744,2.7027,0.34,524.097
3,10,25,23.0533,16.0216,11.39,160.403
3,10,25,9.6741,4.86486,2.73,298.354
3,10,25,11.5783,4.86486,4.41,183.603
3,10,25,5.4903,2.16216,0.62,320.765
3,10,25,9.6506,5.40541,3,306.467
3,10,25,6.7455,8.10811,2.01,327.818
3,10,25,12.5982,11.4811,5.92,236.264
3,10,25,37.2811,15.6757,18.41,179.935
3,10,25,7.391,4.32432,2.71,260.743
3,10,25,7.3979,2.7027,2.59,188.51
3,10,25,19.1802,10.8108,9.25,165.643
3,10,25,20.5302,9.13514,8.23,228.92
3,10,25,9.3821,3.39459,2.81,295.075
3,10,25,42.8168,22.0757,22.82,163.919
3,10,25,25.1887,14.4324,12.43,223.921
3,10,25,19.9379,8.35676,8.41,214.259
3,10,25,27.4282,17.8378,12.94,245.306
3,10,25,8.2815,3.77297,2.25,342.191
3,10,25,11.1383,2.7027,2.89,305.338
3,20,25,21.583,9.18919,9.7,141.284
3,20,25,17.5536,6.48649,6.28,159.777
3,20,25,17.9868,7.56757,7.2,139.605
3,20,25,9.7814,7.02703,3.74,154.513
3,20,25,19.1505,7.82703,8.16,135.902
3,20,25,13.1708,4.32432,5.27,140.313
3,20,25,28.8641,11.8919,11.72,144.502
3,20,25,30.4222,10.5297,13.58,131.554
3,20,25,8.1719,1.62162,2.18,109.806
3,20,25,14.2576,4.86486,5.25,170.794
3,20,25,21.8616,8.64865,10.03,116.95
3,20,25,13.428,4.32432,5.31,110.594
3,20,25,12.4381,3.63243,4.23,145.534
3,20,25,30.3073,9.58919,13.25,113.314
3,20,25,3.9467,0,0,0
3,20,25,15.9691,5.97838,5.91,134.88
3,20,25,9.4775,4.32432,3.35,149.686
3,20,25,31.1146,6.48649,11.33,114.331
3,20,25,6.3618,1.08108,1.43,119.504
3,20,25,35.7059,13.373,17.41,127.122
3,30,25,23.6623,14.6703,11.88,132.766
3,30,25,16.3591,6.05405,7.15,123.12
3,30,25,24.7095,11.1243,11.72,139.344
3,30,25,18.1728,5.40541,6.81,133.32
3,30,25,7.8348,2.16216,2.18,112.908
3,30,25,20.463,8.29189,8.83,125.978
3,30,25,7.5534,1.08108,1.94,105.157
3,30,25,39.6025,19.4595,20.07,124.827
3,30,25,17.3426,5.94595,5.95,126.313
3,30,25,17.1752,9.16757,7.37,138.631
3,30,25,15.3157,5.70811,5.9,175.363
3,30,25,8.2958,3.78378,2.44,129.8
3,30,25,15.7571,3.43784,5.67,112.05
3,30,25,32.2179,14.4432,15.93,117.066
3,30,25,20.4835,7.05946,9.44,126.501
3,30,25,11.7226,4.86486,5.02,137.269
3,30,25,8.0787,2.62703,2.55,138.947
3,30,25,6.3994,1.40541,1.12,133.499
3,30,25,20.5329,5.87027,8.03,134.823
3,30,25,32.5977,13.3189,13.66,124.43
3,40,25,8.1993,2.7027,2.45,118.781
3,40,25,18.2017,5.94595,7.24,127.619
3,40,25,22.4698,9.88108,8.92,116.48
3,40,25,22.9288,9.72973,9.59,128.529
3,40,25,11.7535,3.24324,3.91,134.316
3,40,25,22.5592,7.77297,9.57,125.926
3,40,25,15.1716,7.02703,6.42,123.679
3,40,25,7.7931,2.16216,1.99,111.351
3,40,25,16.5618,5.36216,6.3,118.003
3,40,25,6.2741,2.16216,2.06,174.561
3,40,25,11.1009,5.40541,4.28,127.386
3,40,25,5.5442,2.16216,1.03,117.647
3,40,25,38.9643,10.8108,16.3,108.764
3,40,25,21.3488,8.97297,9.32,129.105
3,40,25,12.0632,5.94595,6,148.751
3,40,25,21.055,5.75135,9.16,125.52
3,40,25,49.8195,13.8895,21.2728,115.126
3,40,25,17.7074,8.05405,8.02,119.952
3,40,25,10.8665,1.08108,2.33,92.3774
3,40,25,11.2399,5.40541,4.54,135.129
3,50,25,18.5035,4.86486,6.59,138.451
3,50,25,17.6341,3.78378,6.47,100.52
3,50,25,4.4476,0,0.04,0
3,50,25,17.2509,5.40541,6.83,110.644
3,50,25,25.5248,12.0324,13.54,130.033
3,50,25,13.5847,4.86486,4.54,122.38
3,50,25,19.9214,7.02703,8.26,131.032
3,50,25,18.5297,5.13514,6.61,124.198
3,50,25,13.5381,3.78378,4.39,107.832
3,50,25,14.7053,3.78378,6.26,109.754
3,50,25,9.224,4.32432,3.38,125.088
3,50,25,18.0959,6.48649,8.01,132.25
3,50,25,20.4801,8.95135,8.69,126.738
3,50,25,16.4725,5.94595,7.01,121.23
3,50,25,5.9046,1.08108,0.86,105.304
3,50,25,13.0303,3.24324,4.52,112.56
3,50,25,7.0493,2.7027,1.86,121.405
3,50,25,11.4741,2.16216,2.98,131.821
3,50,25,19.1193,5.52432,7.1,125.285
3,50,25,25.1927,9.49189,10.78,119.521
3,60,25,14.8232,3.78378,5.16,115.486
3,60,25,31.7062,8.34595,12.68,118.153
3,60,25,42.0447,12.973,19.19,122.414
3,60,25,11.4327,4.32432,3.49,109.499
3,60,25,28.3934,10.4,12.75,122.718
3,60,25,30.4107,10.2703,13.07,115.911
3,60,25,6.2963,2.45405,2.17,128.264
3,60,25,11.2454,2.16216,3.35,104.171
3,60,25,19.5622,4.91892,6.83,116.896
3,60,25,4.3925,0,0,0
3,60,25,13.8943,4.32432,5.6,110.78
3,60,25,13.1488,5.6973,5.36,115.439
3,60,25,9.0356,4.86486,3.29,116.72
3,60,25,12.0442,3.78378,4.39,141.04
3,60,25,29.1289,8.64865,12.85,119.853
3,60,25,18.706,8.64865,8.73,125.239
3,60,25,5.198,1.62162,0.71,114.601
3,60,25,24.1608,10.1297,10.96,133.385
3,60,25,8.5405,1.31892,1.69,108.363
3,60,25,8.0461,2.7027,2.29,120.161
3,70,25,29.3864,12.6811,13.3,119.956
3,70,25,22.2568,7.02703,9.28,125.477
3,70,25,9.7444,3.24324,3.73,142.708
3,70,25,43.4043,12.6486,17.88,117.193
3,70,25,21.1907,7.02703,7.72,108.539
3,70,25,41.3659,13.9459,17.93,112.307
3,70,25,14.3816,5.94595,5.4,127.374
3,70,25,8.1805,3.24324,2.35,144.822
3,70,25,6.6907,2.52973,1.53,120.764
3,70,25,13.2269,3.24324,3.91,115.252
3,70,25,26.4397,7.56757,10.8,123.307
3,70,25,21.1608,8.64865,10.57,113.587
3,70,25,15.7779,3.78378,5.42,119.379
3,70,25,18.4109,9.1027,7.84,128.104
3,70,25,5.6495,1.08108,0.86,114.861
3,70,25,17.8798,6.48649,7,130.052
3,70,25,28.1361,9.83784,12.92,116.724
3,70,25,19.3824,5.94595,7.52,118.255
3,70,25,28.0424,8.64865,11.33,104.222
3,70,25,10.3172,3.24324,3.15,119.35
3,75,25,7.4588,1.62162,1.76,106.72
3,75,25,11.216,2.16216,3.75,105.635
3,75,25,43.0045,19.0919,22.53,121.305
3,75,25,7.8023,2.7027,2.32,118.798
3,75,25,51.005,19.6649,25.14,126.239
3,75,25,11.9897,3.6973,3.94,115.88
3,75,25,13.4054,5.94595,5.3,117.848
3,75,25,17.7679,6.48649,6.81,124.844
3,75,25,13.189,2.7027,4.27,107.561
3,75,25,4.2558,0,0,0
3,75,25,31.5235,8.64865,13.43,111.359
3,75,25,32.5129,8.64865,13.43,121.385
3,75,25,15.8319,6.48649,6.5,124.596
3,75,25,10.8612,2.60541,3.17,123.945
3,75,25,23.8986,12.973,11.9,118.882
3,75,25,27.1261,10.2703,11.79,114.25
3,75,25,10.9084,2.7027,3.37,113.572
3,75,25,5.2532,0.540541,0.55,114.144
3,75,25,23.4685,8.10811,9.87,123.69
3,75,25,25.9382,10.2703,11.62,111.908
3,80,25,17.5503,4.23784,6.51,109.074
3,80,25,13.4838,4.32432,4.78,113.662
3,80,25,14.3417,5.94595,6.03,126.039
3,80,25,10.0965,3.81622,3.96,113.256
3,80,25,15.225,4.86486,5.72,111.611
3,80,25,11.1955,4.90811,4.38,122.941
3,80,25,30.0971,10.2703,12.76,110.739
3,80,25,15.3925,2.82162,5.18,113.535
3,80,25,29.367,7.56757,12.07,130.42
3,80,25,4.089,0,0.09,0
3,80,25,4.409,0,0,0
3,80,25,16.7671,5.24324,6.46,102.929
3,80,25,17.4178,7.02703,7.67,124.908
3,80,25,11.0965,3.97838,3.88,120.046
3,80,25,10.6546,1.48108,2.76,134.229
3,80,25,12.0678,4.32432,4.74,119.859
3,80,25,11.795,2.56216,3.92,119.478
3,80,25,29.2148,7.84865,11.5,117.589
3,80,25,6.1155,1.62162,1.34,119.099
3,80,25,3.7476,0,0,0
3,90,25,39.7777,12.973,18.94,119.925
3,90,25,8.1694,1.62162,2.06,115.516
3,90,25,13.8849,5.40541,7.16,119.531
3,90,25,19.0722,7.35135,8.9,119.028
3,90,25,23.4118,9.78378,11.51,118.877
3,90,25,22.1788,7.02703,8.62,111.381
3,90,25,17.9991,6.84324,7.6,125.379
3,90,25,9.0053,2.7027,3.28,115.548
3,90,25,24.6259,7.57838,10.4,122.858
3,90,25,17.4352,6.14054,6.35,125.483
3,90,25,13.4087,3.78378,4.47,126.896
3,90,25,21.0018,8.10811,8.32,115.492
3,90,25,17.1575,4.86486,6.33,111.592
3,90,25,39.6034,14.8216,17.82,112.652
3,90,25,30.6967,9.66486,12.67,108.921
3,90,25,34.6762,11.8919,14.98,119.719
3,90,25,29.1683,10.2703,13.44,115.993
3,90,25,6.7875,1.08108,1.73,118.017
3,90,25,10.4084,3.16757,3.08,121.736
3,90,25,17.9355,4.86486,6.93,112.46
3,100,25,8.6715,3.78378,3.09,126.711
3,100,25,4.0427,0.540541,0.12,167.578
3,100,25,6.5396,1.08108,1.27,109.957
3,100,25,32.7533,10.6811,14.79,111.695
3,100,25,20.3874,6.58378,7.49,111.886
3,100,25,19.0697,5.94595,7.64,110.053
3,100,25,15.7577,4.32432,5.26,114.228
3,100,25,8.5331,2.16216,2.2,116.634
3,100,25,14.9059,8.64865,7.27,121.69
3,100,25,24.0443,6.20541,9.45,111.418
3,100,25,24.6897,7.6973,9.61,119.124
3,100,25,8.0523,1.62162,1.75,129.121
3,100,25,28.0183,6.98378,12.26,120.842
3,100,25,12.3834,2.7027,3.74,111.252
3,100,25,21.0334,7.56757,9.04,116.378
3,100,25,3.7129,0,0,0
3,100,25,15.8245,4.87568,6.34,113.083
3,100,25,12.8965,3.24324,4.14,122.686
3,100,25,6.1858,1.08108,0.91,118.442
3,100,25,22.6088,9.56757,9.78,117.617
3,10,30,6.4581,3.24324,1.24,385.917
3,10,30,9.2533,3.83784,2.18,277.369
3,10,30,13.6492,7.02703,6.09,220.117
3,10,30,34.3508,17.8378,17.44,184.775
3,10,30,11.8205,7.02703,4.74,208.373
3,10,30,14.2438,10.6378,5.91,297.029
3,10,30,20.6235,14.4324,11.08,168.399
3,10,30,17.4952,9.75135,7.46,222.849
3,10,30,13.6102,4.32432,4.44,169.207
3,10,30,16.6184,8.10811,6.61,268.147
3,10,30,35.2799,18.9189,17.91,131.664
3,10,30,10.7717,5.94595,4.21,313.039
3,10,30,19.8631,15.1351,10.04,204.305
3,10,30,25.8479,10.2703,11.36,234.703
3,10,30,23.503,16.2162,11.32,227.102
3,10,30,7.2993,4.86486,2.53,239.81
3,10,30,15.3772,8.10811,5.91,209.028
3,10,30,20.8534,12.2162,9.3,195.804
3,10,30,8.3642,4.32432,2.36,320.289
3,10,30,32.2566,12.4324,13.99,155.664
3,20,30,21.9751,9.72973,8.64,135.717
3,20,30,25.8357,9.72973,11.88,114.71
3,20,30,27.2705,15.3189,14.02,145.986
3,20,30,4.2145,0,0,0
3,20,30,13.0248,6.90811,5.48,154.268
3,20,30,3.6808,0,0.03,0
3,20,30,14.0491,4.50811,5.01,129.556
3,20,30,8.066,3.78378,2.18,163.226
3,20,30,15.7555,5.40541,6.25,117.332
3,20,30,12.6232,3.24324,4.53,158.413
3,20,30,12.7528,6.59459,5.28,138.193
3,20,30,7.5707,3.24324,2.14,147.204
3,20,30,12.2634,5.88108,4.61,136.711
3,20,30,4.5312,2.16216,0.16,223.81
3,20,30,7.0287,2.7027,1.58,130.875
3,20,30,10.3326,6.48649,5.41,167.497
3,20,30,4.03,0.540541,0.21,276.452
3,20,30,13.1867,7.56757,6.17,138.94
3,20,30,9.9901,3.78378,3.32,127.369
3,20,30,20.1935,9.18919,8.79,147.381
3,30,30,27.8558,9.72973,12.16,124.737
3,30,30,17.4421,7.56757,8,132.109
3,30,30,11.1897,4.32432,3.39,118.466
3,30,30,10.9852,5.00541,4.54,148.963
3,30,30,8.1885,3.24324,2.97,118.909
3,30,30,32.9688,13.7514,16.33,142.581
3,30,30,14.0677,6.48649,5.13,107.657
3,30,30,26.5694,9.72973,12.08,120.73
3,30,30,9.8439,3.78378,3.67,109.941
3,30,30,30.1954,14.2486,15.55,140.305
3,30,30,6.6343,2.92973,2.01,159.578
3,30,30,23.5812,11.3514,11.54,123.633
3,30,30,6.2589,1.62162,0.84,114.299
3,30,30,8.0814,1.62162,1.91,105.563
3,30,30,22.4991,9.28649,9.97,119.441
3,30,30,19.2824,7.56757,8.03,120.188
3,30,30,9.2973,4.86486,3.26,130.491
3,30,30,4.658,1.62162,0.75,117.874
3,30,30,24.889,11.6108,12.1,132.868
3,30,30,17.6283,5.94595,6.94,112.023
3,40,30,10.866,3.6973,4.07,108.717
3,40,30,4.18,0,0,0
3,40,30,26.6849,7.02703,11.18,129.891
3,40,30,22.6419,8.68108,10.02,122.96
3,40,30,8.9693,3.78378,3.02,123.961
3,40,30,15.6171,5.94595,6.13,130.255
3,40,30,16.5925,5.40541,6.13,113.222
3,40,30,19.5879,5.80541,8.19,112.069
3,40,30,26.2465,9.51351,10.73,110.757
3,40,30,14.4921,4.86486,5.46,142.249
3,40,30,38.735,19.5135,20.94,126.018
3,40,30,10.9461,4.48649,4.33,130.749
3,40,30,34.743,15.773,16.35,126.563
3,40,30,12.3324,5.07027,4.44,129.079
3,40,30,19.1903,5.18919,7.18,115.155
3,40,30,21.3353,8.64865,9.76,138.43
3,40,30,26.3692,13.3405,12.62,127.034
3,40,30,25.2821,10.8108,11.41,119.12
3,40,30,25.4075,10.3568,10.53,123.72
3,40,30,36.3192,15.5459,16.96,126.605
3,50,30,19.1072,7.21081,7.79,115.076
3,50,30,13.662,6.59459,6.23,135.955
3,50,30,12.5868,5.40541,4.92,124.401
3,50,30,10.5099,2.94054,3.61,137.83
3,50,30,15.3273,4.86486,5.83,130.55
3,50,30,9.1624,6,4.03,131.447
3,50,30,22.147,11.3514,10.38,113.681
3,50,30,16.2258,9.72973,7.57,150.47
3,50,30,32.3265,12.973,17.86,127.816
3,50,30,3.1085,0,0.04,0
3,50,30,12.2505,5.40541,4.96,138.993
3,50,30,12.8744,5.80541,4.95,136.451
3,50,30,8.0485,2.7027,2.14,128.431
3,50,30,22.7779,6.65946,9.06,111.794
3,50,30,8.2084,1.52432,1.98,149.042
3,50,30,4.4623,0.540541,0.22,132.922
3,50,30,7.5704,3.76216,3.1,124.722
3,50,30,14.0443,9.47027,6.52,142.77
3,50,30,9.6168,4.86486,4.87,135.377
3,50,30,24.312,9.72973,10.97,120.271
3,60,30,11.6587,4.36757,4.97,121.193
3,60,30,19.8654,7.75135,7.7,109.648
3,60,30,6.0151,1.62162,1.14,109.63
3,60,30,14.6376,8.10811,6.74,124.481
3,60,30,44.0231,17.773,20.95,126.234
3,60,30,22.1994,6.48649,8.92,111.328
3,60,30,6.4655,2.7027,1.54,134.306
3,60,30,15.7708,6.35676,6.77,119.938
3,60,30,6.3924,1.62162,1.05,158.134
3,60,30,20.0458,9.18919,9.42,124.917
3,60,30,25.9829,11.1027,11.71,115.273
3,60,30,8.1227,2.7027,2.1,117.742
3,60,30,16.1279,3.79459,5.76,138.9
3,60,30,11.9313,5.40541,4.73,117.94
3,60,30,11.956,3.78378,3.89,105.88
3,60,30,17.1197,10.2703,8.4,128.963
3,60,30,25.5613,10.8108,11.52,126.994
3,60,30,12.5251,7.02703,5.78,152.706
3,60,30,21.6493,10.8108,10.31,115.316
3,60,30,16.7287,7.58919,6.84,119.817
3,70,30,32.7398,11.3514,14.94,114.595
3,70,30,16.8661,8.29189,6.89,119.462
3,70,30,34.3441,12.7676,14.94,116.584
3,70,30,31.8429,14.5946,17,119.922
3,70,30,17.7663,8.45405,8.15,123.273
3,70,30,9.1305,2.16216,2.62,104.427
3,70,30,21.9409,10.8108,9.86,119.855
3,70,30,16.291,7.02703,6.52,130.705
3,70,30,16.8041,3.24324,5.22,108.915
3,70,30,10.5985,3.24324,3.79,142.966
3,70,30,22.3392,9.72973,10.2,127.822
3,70,30,21.6302,11.1135,11.01,113.667
3,70,30,9.6722,5.94595,3.84,145.58
3,70,30,16.4412,9.18919,8.24,126.775
3,70,30,25.0288,11.8919,10.8,118.744
3,70,30,11.9893,5.40541,4.98,116.027
3,70,30,21.8225,6.48649,8.18,109.209
3,70,30,12.7154,3.78378,5.08,122.304
3,70,30,16.7096,6.28108,6.62,125.159
3,70,30,14.8592,7.56757,6.19,123.134
3,75,30,16.323,6.75676,7.1,121.561
3,75,30,23.9646,10.8108,10.87,124.367
3,75,30,5.9186,1.62162,1.46,117.771
3,75,30,23.8697,9.6973,10.27,118.089
3,75,30,22.2923,11.8919,9.99,119.323
3,75,30,17.6527,9.18919,7.9,125.825
3,75,30,3.5348,0,0,0
3,75,30,18.6644,8.34595,8.08,124.155
3,75,30,20.1451,9.18919,8.85,126.518
3,75,30,20.3875,8.16216,8.72,115.53
3,75,30,39.7539,14.8865,18.41,119.447
3,75,30,11.2394,3.78378,3.55,121.31
3,75,30,18.9505,6.10811,7.63,122.42
3,75,30,15.6657,5.40541,6.32,128.939
3,75,30,14.4316,9.08108,7,132.944
3,75,30,34.7004,19.4595,18.59,121.677
3,75,30,10.7252,3.24324,3.47,122.215
3,75,30,8.9919,3.24324,3.37,117.011
3,75,30,23.3231,9.35135,10.56,117.058
3,75,30,16.5464,6.48649,6.81,141.576
3,80,30,4.0273,0,0.01,0
3,80,30,10.26,3.24324,2.94,137.065
3,80,30,16.1254,7.02703,6.42,116.706
3,80,30,11.9114,6.48649,5.02,142.539
3,80,30,12.6052,3.78378,4.52,105.53
3,80,30,5.8623,1.62162,0.84,121.88
3,80,30,21.8323,8.24865,9.28,118.08
3,80,30,41.0099,20.2595,20.34,122.484
3,80,30,27.5721,9.43784,12.32,111.189
3,80,30,24.8173,8.92973,10.24,114.051
3,80,30,18.9976,10.8108,9.5,130.296
3,80,30,4.3559,0,0.2,0
3,80,30,26.9107,10.6486,12.26,127.403
3,80,30,20.6279,7.02703,7.92,111.889
3,80,30,4.4233,0,0.1,0
3,80,30,19.0107,7.56757,8.08,118.626
3,80,30,23.2545,7.02703,10.8,117.587
3,80,30,9.2082,2.16216,3.27,115.099
3,80,30,21.0516,10.5189,10.18,125.333
3,80,30,21.6745,8.64865,9.63,127.813
3,90,30,41.0796,15.5135,19.57,112.444
3,90,30,26.3062,11.5459,13.35,115.874
3,90,30,16.0501,3.37297,5.05,114.389
3,90,30,13.0655,4.32432,5,111.325
3,90,30,32.2237,17.1243,16.89,114.474
3,90,30,16.5015,8.10811,6.31,119.264
3,90,30,8.9896,3.24324,2.73,109.931
3,90,30,18.0395,5.89189,7.3,116.503
3,90,30,23.8673,9.72973,10.62,123.235
3,90,30,19.1014,8.45405,7.72,120.555
3,90,30,12.5171,4.86486,4.61,111.988
3,90,30,13.4373,6.14054,4.79,121.486
3,90,30,4.2367,0.540541,0.36,102.524
3,90,30,40.4358,18.1081,19.96,116.627
3,90,30,20.3948,6.48649,8.89,112.46
3,90,30,29.9832,12.627,14.01,114.813
3,90,30,20.0704,9.72973,9.66,122.495
3,90,30,25.997,8.84324,11.06,117.184
3,90,30,14.334,3.78378,4.68,109.816
3,90,30,21.4471,9.23243,9.88,119.786
3,100,30,19.8921,8.10811,8.4,116.274
3,100,30,9.3383,2.41081,2.49,114.76
3,100,30,18.5791,6.48649,7.08,106.572
3,100,30,12.3912,4.86486,4.63,135.853
3,100,30,17.0154,6.19459,6.55,120.897
3,100,30,29.3137,12.227,14.01,118.124
3,100,30,8.3243,0.540541,1.8,108.79
3,100,30,29.4971,13.4595,13.33,111.505
3,100,30,6.4147,1.62162,1.52,118.002
3,100,30,6.9581,2.7027,1.8,118.942
3,100,30,25.3498,10.9405,10.9,121.554
3,100,30,18.5906,6.71351,7.82,122.85
3,100,30,25.5672,11.2973,12.47,122.466
3,100,30,23.8982,6.48649,9.73,109.868
3,100,30,40.6556,16.7568,18.05,112.891
3,100,30,22.3922,8.10811,9.08,113.789
3,100,30,34.6243,12.8432,15.05,117.457
3,100,30,11.269,4.86486,4.4,116.903
3,100,30,5.4048,1.62162,0.91,125.204
3,100,30,23.2816,10.8108,11.45,121.252
3,10,50,12.4505,14.0541,6.04,289.996
3,10,50,12.0914,9.72973,5.56,178.603
3,10,50,7.496,8.64865,2.48,330.275
3,10,50,9.9411,7.18919,3.83,260.18
3,10,50,9.6005,10.8108,3.85,286.378
3,10,50,13.0095,14.0541,7.57,226.333
3,10,50,10.7396,10.7243,5.05,227.49
3,10,50,17.9441,16.1297,10.67,164.887
3,10,50,6.1162,3.78378,1.08,456.023
3,10,50,16.8554,15.3297,8.88,180.722
3,10,50,9.6154,9.72973,4.62,264.898
3,10,50,3.5915,3.24324,0.14,727.335
3,10,50,13.7961,12.973,6.66,220.655
3,10,50,4.6655,5.94595,0.62,582.6
3,10,50,17.9281,16.2162,10.43,187.489
3,10,50,14.7591,15.2757,8.19,238.44
3,10,50,15.1316,11.8703,8.36,240.795
3,10,50,12.9837,11.2108,6.22,260.765
3,10,50,14.4109,10.627,6.46,196.856
3,10,50,7.0336,10.0216,3.24,314.188
3,20,50,8.5443,2.7027,2.78,144.443
3,20,50,21.6958,15.6757,11.75,158.639
3,20,50,13.7198,8.64865,5.61,163.77
3,20,50,8.8477,4.32432,2.68,137.492
3,20,50,5.77,1.08108,1.22,161.039
3,20,50,8.4247,3.48108,2.94,169.791
3,20,50,9.393,3.66486,2.74,178.67
3,20,50,28.3205,16.4865,14.67,130.303
3,20,50,9.9131,4.37838,4.25,116.326
3,20,50,6.5476,1.62162,1.3,116.081
3,20,50,9.1341,4.86486,3.33,167.593
3,20,50,5.3224,1.62162,0.77,136.242
3,20,50,10.0299,5.94595,3.01,144.188
3,20,50,4.7246,0.540541,0.18,262.158
3,20,50,26.4786,20,15.24,139.396
3,20,50,8.3392,3.24324,1.82,195.862
3,20,50,15.6263,12.973,8.93,163.174
3,20,50,13.567,7.56757,6.3,133.21
3,20,50,18.4864,11.8919,9.36,164.86
3,20,50,5.9732,3.78378,2.43,148.136
3,30,50,8.941,4.32432,2.5,115.578
3,30,50,25.4017,13.0162,12.36,134.552
3,30,50,6.3322,4.32432,2.35,180.049
3,30,50,15.176,10.2703,7.26,151.679
3,30,50,8.986,5.40541,3.03,162.364
3,30,50,15.8825,11.5784,8.18,147.56
3,30,50,10.6902,4.72432,4.4,140.084
3,30,50,20.6877,12.4324,10.88,141.512
3,30,50,6.9519,4.32432,2.39,144.284
3,30,50,14.7347,10.2703,7.1,161.163
3,30,50,12.7003,7.56757,5.84,163.943
3,30,50,10.5287,5.94595,3.7,155.382
3,30,50,15.2183,7.02703,6.38,128.745
3,30,50,9.1279,7.56757,3.77,178.91
3,30,50,6.0838,2.16216,1.4,116.006
3,30,50,9.2932,7.02703,3.47,155.512
3,30,50,13.9892,11.4054,7.88,155.674
3,30,50,8.5654,4.32432,3.22,139.922
3,30,50,7.9858,3.78378,2.03,120.26
3,30,50,17.3941,12.6054,8.91,150.037
3,40,50,4.5157,0,0.03,0
3,40,50,4.6619,0,0,0
3,40,50,14.7793,12.4324,7.45,159.19
3,40,50,11.0684,7.56757,5.21,149.736
3,40,50,9.002,5.40541,3.75,152.732
3,40,50,19.5239,11.4162,8.22,139.775
3,40,50,23.4195,14.5946,12.42,130.66
3,40,50,10.9154,5.40541,4.78,156.369
3,40,50,9.4453,5.40541,4.06,133.953
3,40,50,11.4522,4.67027,3.91,116.059
3,40,50,15.8044,9.72973,7.02,124.872
3,40,50,7.3211,2.16216,2.1,111.383
3,40,50,8.4985,5.40541,3.99,131.78
3,40,50,13.6512,7.56757,5.44,131.157
3,40,50,10.7151,8.10811,5.69,155.134
3,40,50,14.5697,5.27568,5.61,109.254
3,40,50,16.2581,11.8919,8.85,150.17
3,40,50,17.9651,14.0541,10.32,130.738
3,40,50,14.8925,10.173,7.45,130.458
3,40,50,10.8033,4.86486,4.13,118.282
3,50,50,11.7568,6.8973,5.33,114.441
3,50,50,9.7001,7.02703,4.3,146.555
3,50,50,17.1149,12.3351,9.54,137.459
3,50,50,18.2772,17.7838,11.48,140.351
3,50,50,11.7585,8.64865,6.47,136.608
3,50,50,7.2027,3.78378,1.91,154.141
3,50,50,8.2892,3.24324,3.31,118.497
3,50,50,22.7283,16.3459,13.56,132.698
3,50,50,22.861,15.1351,12.14,129.485
3,50,50,11.6623,5.36216,5.53,122.888
3,50,50,12.6272,5.40541,4.69,120.254
3,50,50,16.4238,8.62703,7.06,136.186
3,50,50,15.8862,12.4324,7.97,135.961
3,50,50,9.5166,5.40541,3.58,141.353
3,50,50,12.1025,4.91892,4.56,116.481
3,50,50,8.6213,3.78378,3.24,114.763
3,50,50,14.9448,7.03784,5.77,139.49
3,50,50,15.5062,9.40541,8.07,121.868
3,50,50,4.0515,1.08108,0.12,237.431
3,50,50,8.9122,4.32432,2.97,150.76
3,60,50,19.5425,11.3514,9.67,124.172
3,60,50,4.0942,0,0.01,0
3,60,50,10.5338,6.48649,4.53,135.478
3,60,50,13.4692,7.02703,5.59,160.042
3,60,50,5.8697,2.16216,1.67,156.641
3,60,50,6.912,2.62703,1.96,105.377
3,60,50,12.6024,10.2919,6.92,150.663
3,60,50,5.7904,1.88108,1.68,109.351
3,60,50,16.1642,11.3514,8.45,132.891
3,60,50,12.6078,6.48649,5.34,146.751
3,60,50,20.2602,11.8919,10.79,127.39
3,60,50,7.655,2.16216,1.88,125.213
3,60,50,6.0269,1.08108,1.03,111.836
3,60,50,18.2736,11.3514,8.1,123.099
3,60,50,4.869,1.08108,0.91,128.875
3,60,50,10.0394,7.02703,4.52,148.846
3,60,50,11.8322,4.32432,4.45,123.261
3,60,50,30.6406,23.3189,17.95,137.831
3,60,50,14.6241,9.18919,6.15,144.134
3,60,50,7.9599,2.16216,2.33,100.888
