,Promoter,Threshold,Activation,Runs,S5PInt,S2PInt,Contact,DistActivation
531,1,60,1,,51.4385,2.7027027027027026,46.4,120.73188479228914
532,1,60,1,,81.391,0.0,69.2,
533,1,60,1,,1.7345,0.0,0.0,
534,1,60,1,,2.2535,0.0,0.0,
535,1,60,1,,107.0145,2.7027027027027026,82.35,116.89860799139832
536,1,60,1,,1.389,0.0,0.0,
537,1,60,1,,62.7575,0.0,52.1,
538,1,60,1,,4.914,0.0,3.25,
539,1,60,1,,18.4935,5.405405405405405,16.45,121.38498860205024
540,1,60,1,,2.0615,0.0,0.0,
541,1,60,1,,62.223,0.0,59.95,
542,1,60,1,,2.077,0.0,0.0,
543,1,60,1,,1.5315,0.0,0.0,
544,1,60,1,,74.667,5.405405405405405,56.85,124.89589422118736
545,1,60,1,,99.268,2.7027027027027026,76.6,121.7427623143811
546,1,60,1,,14.289,2.7027027027027026,15.5,138.6229276501196
547,1,60,1,,89.443,0.0,69.45,
548,1,60,1,,2.915,0.0,0.0,
549,1,60,1,,94.1645,0.0,84.05,
550,1,60,1,,2.509,0.0,0.0,
551,1,60,1,,2.49,0.0,0.0,
552,1,60,1,,1.988,0.0,0.0,
553,1,60,1,,3.1725,0.0,2.85,
554,1,60,1,,76.752,2.7027027027027026,59.65,130.162903252572
555,1,60,1,,2.0505,0.0,0.05,
556,1,60,1,,34.821,4.162162162162162,29.55,107.06308776107463
557,1,60,1,,2.6025,0.0,0.0,
558,1,60,1,,1.922,0.0,0.0,
559,1,60,1,,97.962,5.405405405405405,83.6,129.1657937528156
560,1,60,1,,2.265,0.0,0.0,
561,1,60,1,,2.5745,0.0,0.0,
562,1,60,1,,75.501,0.0,66.6,
563,1,60,1,,1.8915,0.0,0.0,
564,1,60,1,,1.7315,0.0,0.15,
565,1,60,1,,44.5125,2.7027027027027026,32.0,112.75519406839473
566,1,60,1,,1.678,0.0,0.0,
567,1,60,1,,40.6295,5.405405405405405,34.35,131.18996105059526
568,1,60,1,,2.029,0.0,0.0,
569,1,60,1,,1.8215,0.0,0.0,
570,1,60,1,,63.899,0.0,57.95,
571,1,60,1,,1.59,0.0,0.0,
572,1,60,1,,2.0405,0.0,0.15,
573,1,60,1,,7.524,2.7027027027027026,7.55,118.61755813609565
574,1,60,1,,1.83,0.0,0.0,
575,1,60,1,,4.1325,0.0,3.75,
576,1,60,1,,49.7185,2.7027027027027026,45.4,107.06801963512657
577,1,60,1,,3.2225,0.0,1.95,
578,1,60,1,,77.4675,2.7027027027027026,63.55,121.78505134691059
579,1,60,1,,49.448,0.0,40.35,
580,1,60,1,,49.988,0.0,40.4,
581,1,60,1,,57.997,2.7027027027027026,49.9,115.91971101165947
582,1,60,1,,40.7035,0.0,31.1,
583,1,60,1,,0.9345,0.0,0.0,
584,1,60,1,,99.1415,2.7027027027027026,87.95,121.99867138673129
585,1,60,1,,2.247,0.0,0.0,
586,1,60,1,,1.6455,0.0,0.2,
587,1,60,1,,84.063,10.81081081081081,66.9,119.11747833375723
588,1,60,1,,81.3055,0.0,65.45,
589,1,60,1,,2.8825,0.0,0.45,
590,1,60,1,,2.408,0.0,0.0,
591,1,60,1,,40.1025,0.0,31.5,
592,1,60,1,,107.8015,2.7027027027027026,89.55,113.5940309165468
593,1,60,1,,85.6,0.0,75.4,
594,1,60,1,,1.8615,0.0,0.0,
595,1,60,1,,23.2735,0.0,21.35,
596,1,60,1,,47.296,2.7027027027027026,40.25,123.59221980780111
597,1,60,1,,3.005,0.0,0.0,
598,1,60,1,,2.191,0.0,0.0,
599,1,60,1,,63.754,5.405405405405405,53.6,111.70017059842031
600,1,70,1,,41.512,0.0,33.75,
601,1,70,1,,24.3795,5.405405405405405,23.5,112.68156977547879
602,1,70,1,,51.474,2.7027027027027026,51.0,120.12561648970004
603,1,70,1,,1.291,0.0,0.0,
604,1,70,1,,3.5885,0.0,0.05,
605,1,70,1,,2.233,0.0,0.0,
606,1,70,1,,2.474,0.0,0.0,
607,1,70,1,,2.1135,0.0,0.0,
608,1,70,1,,1.989,0.0,0.0,
609,1,70,1,,2.231,0.0,0.0,
610,1,70,1,,1.848,0.0,0.0,
611,1,70,1,,79.67,0.0,80.0,
612,1,70,1,,24.549,2.7027027027027026,22.25,132.38367115281716
613,1,70,1,,51.913,5.405405405405405,44.7,129.55312038291373
614,1,70,1,,1.962,0.0,0.0,
615,1,70,1,,82.323,5.405405405405405,70.1,132.59318424016016
616,1,70,1,,21.4415,2.7027027027027026,19.65,135.92538372214702
617,1,70,1,,103.4405,0.0,78.95,
618,1,70,1,,98.7605,2.7027027027027026,71.85,109.82842088378969
619,1,70,1,,82.25,0.0,71.5,
620,1,70,1,,2.007,0.0,0.0,
621,1,70,1,,89.697,0.0,84.35,
622,1,70,1,,65.3405,0.0,45.4,
623,1,70,1,,49.6375,0.0,47.0,
624,1,70,1,,2.492,0.0,0.0,
625,1,70,1,,28.8495,0.0,26.25,
626,1,70,1,,2.177,0.0,0.0,
627,1,70,1,,2.8405,0.0,0.0,
628,1,70,1,,67.432,10.81081081081081,58.05,120.09316822426851
629,1,70,1,,2.256,0.0,0.3,
630,1,70,1,,2.024,0.0,0.0,
631,1,70,1,,1.83,0.0,0.0,
632,1,70,1,,1.868,0.0,0.0,
633,1,70,1,,2.132,0.0,0.0,
634,1,70,1,,2.171,0.0,0.0,
635,1,70,1,,103.5305,2.7027027027027026,85.85,119.49912132255282
636,1,70,1,,24.885,2.7027027027027026,19.55,139.06989827559008
637,1,70,1,,50.869,0.0,42.5,
638,1,70,1,,2.1655,0.0,0.5,
639,1,70,1,,1.583,0.0,0.0,
640,1,70,1,,1.746,0.0,0.0,
641,1,70,1,,80.8085,5.405405405405405,69.85,130.95037315143335
642,1,70,1,,1.603,0.0,0.0,
643,1,70,1,,2.17,0.0,0.4,
644,1,70,1,,1.7465,0.0,0.0,
645,1,70,1,,63.883,2.7027027027027026,59.0,136.49113516156473
646,1,70,1,,1.477,0.0,0.0,
647,1,70,1,,55.204,2.7027027027027026,52.0,108.06295582086615
648,1,70,1,,2.143,0.0,0.0,
649,1,70,1,,2.1105,0.0,0.0,
650,1,70,1,,100.0895,2.7027027027027026,88.85,126.75874643226321
651,1,70,1,,98.079,8.108108108108109,76.5,124.1065195829732
652,1,70,1,,35.1865,0.0,33.7,
653,1,70,1,,15.0325,0.0,13.4,
654,1,70,1,,2.1985,0.0,0.0,
655,1,70,1,,1.84,0.0,0.0,
656,1,70,1,,3.8915,0.0,0.9,
657,1,70,1,,75.319,2.7027027027027026,65.05,105.78386151621721
658,1,70,1,,16.009,2.7027027027027026,12.3,107.37309022906413
659,1,70,1,,1.7155,0.0,0.0,
660,1,70,1,,2.7645,0.0,0.0,
661,1,70,1,,1.945,0.0,0.0,
662,1,70,1,,35.2775,0.0,29.95,
663,1,70,1,,1.9725,0.0,0.0,
664,1,70,1,,2.435,0.0,0.0,
665,1,70,1,,94.1015,2.7027027027027026,67.45,125.7889150604994
666,1,70,1,,5.1995,0.0,1.0,
667,1,70,1,,1.7515,0.0,0.0,
668,1,70,1,,92.155,0.0,82.15,
669,1,70,1,,57.171,5.405405405405405,49.15,114.56337594934845
670,1,70,1,,34.293,2.7027027027027026,27.55,113.78783267814744
671,1,70,1,,2.04,0.0,0.0,
672,1,70,1,,25.5465,2.7027027027027026,18.95,123.81806115788355
673,1,70,1,,1.3075,0.0,0.0,
674,1,70,1,,2.0175,0.0,0.7,
675,1,70,1,,1.6345,0.0,0.0,
676,1,70,1,,87.4375,0.0,77.25,
677,1,70,1,,13.0485,0.0,8.75,
678,1,70,1,,2.2235,0.0,0.0,
679,1,70,1,,28.1345,0.0,21.45,
680,1,70,1,,40.071,0.0,33.8,
681,1,70,1,,40.123,0.0,35.3,
682,1,70,1,,1.6345,0.0,0.0,
683,1,70,1,,11.6585,2.7027027027027026,8.45,124.9073861637952
684,1,70,1,,3.041,0.0,0.0,
685,1,70,1,,73.939,0.0,68.9,
686,1,70,1,,76.2475,0.0,59.35,
687,1,70,1,,90.939,8.108108108108109,79.5,129.03659725968464
688,1,70,1,,1.893,0.0,0.0,
689,1,70,1,,2.605,0.0,0.0,
690,1,70,1,,55.2035,2.7027027027027026,40.75,111.57554574912554
691,1,70,1,,27.5285,0.0,20.8,
692,1,70,1,,2.1805,0.0,1.1,
693,1,70,1,,62.3385,0.0,49.45,
694,1,70,1,,1.3985,0.0,0.0,
695,1,70,1,,1.602,0.0,0.0,
696,1,70,1,,1.9945,0.0,0.0,
697,1,70,1,,2.664,0.0,0.0,
698,1,70,1,,80.203,0.0,77.95,
699,1,70,1,,1.9065,0.0,0.0,
700,1,75,1,,89.5835,0.0,68.75,
701,1,75,1,,46.4015,2.7027027027027026,35.65,113.81937623921156
702,1,75,1,,2.177,0.0,0.0,
703,1,75,1,,2.036,0.0,0.0,
704,1,75,1,,57.019,2.7027027027027026,48.4,145.43263816167553
705,1,75,1,,2.266,0.0,0.0,
706,1,75,1,,15.2495,2.7027027027027026,14.5,114.76217570920716
707,1,75,1,,2.634,0.0,0.0,
708,1,75,1,,89.1875,0.0,75.05,
709,1,75,1,,8.125,2.7027027027027026,6.4,118.5461880045153
710,1,75,1,,37.2375,2.7027027027027026,26.5,118.29085605889412
711,1,75,1,,42.8585,0.0,33.25,
712,1,75,1,,4.442,0.0,0.75,
713,1,75,1,,2.932,0.0,0.0,
714,1,75,1,,1.9055,0.0,0.0,
715,1,75,1,,2.6595,0.0,0.0,
716,1,75,1,,53.778,0.0,45.25,
717,1,75,1,,43.72,2.7027027027027026,38.2,115.8484417564744
718,1,75,1,,2.446,0.0,0.0,
719,1,75,1,,81.9345,5.405405405405405,75.65,123.32722420297335
720,1,75,1,,81.574,0.0,66.85,
721,1,75,1,,13.771,5.405405405405405,11.65,136.09779031250974
722,1,75,1,,56.964,0.0,52.15,
723,1,75,1,,104.906,0.0,88.2,
724,1,75,1,,2.591,0.0,0.0,
725,1,75,1,,36.175,5.405405405405405,30.8,111.96816496419504
726,1,75,1,,1.4865,0.0,0.0,
727,1,75,1,,2.354,0.0,0.0,
728,1,75,1,,2.2625,0.0,0.0,
729,1,75,1,,1.622,0.0,0.0,
730,1,75,1,,75.8005,5.405405405405405,68.5,119.98963865099502
731,1,75,1,,98.6245,0.0,86.05,
732,1,75,1,,2.478,0.0,0.0,
733,1,75,1,,3.0745,0.0,1.4,
734,1,75,1,,1.622,0.0,0.0,
735,1,75,1,,33.2385,2.7027027027027026,21.15,119.48772848970788
736,1,75,1,,2.23,0.0,0.0,
737,1,75,1,,1.6985,0.0,0.5,
738,1,75,1,,13.23,0.0,11.15,
739,1,75,1,,2.6855,0.0,0.0,
740,1,75,1,,81.4125,5.405405405405405,77.5,123.06680225837593
741,1,75,1,,46.961,0.0,35.85,
742,1,75,1,,2.025,0.0,0.95,
743,1,75,1,,54.3985,5.405405405405405,46.45,119.78273814222266
744,1,75,1,,2.049,0.0,0.0,
745,1,75,1,,71.552,0.0,69.15,
746,1,75,1,,91.5405,2.7027027027027026,73.55,108.24906682521838
747,1,75,1,,3.0875,0.0,0.0,
748,1,75,1,,61.9865,0.0,56.35,
749,1,75,1,,1.728,0.0,0.0,
750,1,75,1,,105.893,2.7027027027027026,86.0,127.7083072644409
751,1,75,1,,3.036,0.0,0.0,
752,1,75,1,,1.816,0.0,0.0,
753,1,75,1,,72.5815,2.7027027027027026,57.45,113.9063405775456
754,1,75,1,,101.063,5.405405405405405,86.7,117.46573151439618
755,1,75,1,,57.203,0.0,49.7,
756,1,75,1,,74.0435,0.0,64.85,
757,1,75,1,,98.2455,2.7027027027027026,82.05,118.09730610629406
758,1,75,1,,1.7465,0.0,0.0,
759,1,75,1,,83.9405,5.405405405405405,72.0,129.8968459038947
760,1,75,1,,47.642,0.0,44.2,
761,1,75,1,,1.483,0.0,0.0,
762,1,75,1,,1.9345,0.0,0.0,
763,1,75,1,,82.4855,0.0,67.15,
764,1,75,1,,5.45,0.0,4.0,
765,1,75,1,,61.165,5.405405405405405,57.0,119.26525462586646
766,1,75,1,,87.129,5.405405405405405,79.45,125.42851389596703
767,1,75,1,,93.7735,2.7027027027027026,72.7,119.24464504543266
768,1,75,1,,40.451,0.0,32.9,
769,1,75,1,,1.8255,0.0,0.0,
770,1,75,1,,5.802,2.7027027027027026,5.4,121.4841841542892
771,1,75,1,,2.3745,0.0,0.6,
772,1,75,1,,2.254,0.0,0.0,
773,1,75,1,,1.715,0.0,0.0,
774,1,75,1,,1.935,0.0,0.0,
775,1,75,1,,2.299,0.0,0.2,
776,1,75,1,,3.598,0.0,0.75,
777,1,75,1,,4.9835,0.0,1.65,
778,1,75,1,,2.023,0.0,1.6,
779,1,75,1,,1.9225,0.0,0.0,
780,1,75,1,,2.5315,0.0,0.0,
781,1,75,1,,2.6775,0.0,0.5,
782,1,75,1,,67.324,0.0,48.95,
783,1,75,1,,2.288,0.0,0.0,
784,1,75,1,,25.648,2.7027027027027026,24.05,143.60235870524343
785,1,75,1,,2.0085,0.0,0.0,
786,1,75,1,,44.3405,0.0,37.9,
787,1,75,1,,58.104,8.108108108108109,48.35,114.4550892373246
788,1,75,1,,1.7985,0.0,0.0,
789,1,75,1,,48.6155,2.7027027027027026,38.4,115.97587488409891
790,1,75,1,,1.443,0.0,0.0,
791,1,75,1,,66.17,10.81081081081081,63.4,139.4344940472873
792,1,75,1,,69.792,0.0,56.55,
793,1,75,1,,2.1295,0.0,1.15,
794,1,75,1,,2.214,0.0,0.0,
795,1,75,1,,118.1505,0.0,84.5,
796,1,75,1,,1.625,0.0,0.0,
797,1,75,1,,36.311,0.0,27.85,
798,1,75,1,,1.8725,0.0,0.0,
799,1,75,1,,1.9125,0.0,0.0,
800,1,80,1,,2.513,0.0,0.05,
801,1,80,1,,29.1995,2.7027027027027026,21.85,115.5508571000916
802,1,80,1,,82.214,0.0,72.5,
803,1,80,1,,1.708,0.0,0.0,
804,1,80,1,,70.7675,2.7027027027027026,61.05,114.2377495165133
805,1,80,1,,25.7995,0.0,20.65,
806,1,80,1,,2.8715,0.0,0.0,
807,1,80,1,,72.105,0.0,56.95,
808,1,80,1,,2.392,0.0,0.0,
809,1,80,1,,1.613,0.0,0.0,
810,1,80,1,,77.53,0.0,66.7,
811,1,80,1,,44.811,2.7027027027027026,35.8,122.1181014116962
812,1,80,1,,1.8835,0.0,0.0,
813,1,80,1,,2.698,0.0,0.0,
814,1,80,1,,2.743,0.0,0.0,
815,1,80,1,,92.4185,2.7027027027027026,74.0,110.04936170997658
816,1,80,1,,3.049,0.0,1.2,
817,1,80,1,,6.8895,0.0,1.4,
818,1,80,1,,2.471,0.0,0.0,
819,1,80,1,,100.3705,0.0,80.3,
820,1,80,1,,1.878,0.0,0.0,
821,1,80,1,,1.4945,0.0,0.0,
822,1,80,1,,2.458,0.0,0.0,
823,1,80,1,,1.64,0.0,0.0,
824,1,80,1,,2.4205,0.0,0.0,
825,1,80,1,,15.4425,0.0,12.6,
826,1,80,1,,2.1425,0.0,0.0,
827,1,80,1,,3.457,0.0,0.05,
828,1,80,1,,55.9515,0.0,41.3,
829,1,80,1,,74.6005,0.0,57.55,
830,1,80,1,,13.3935,0.0,10.85,
831,1,80,1,,1.7655,0.0,0.0,
832,1,80,1,,102.8095,2.7027027027027026,90.45,135.90387445951626
833,1,80,1,,100.6115,0.0,74.65,
834,1,80,1,,2.211,0.0,0.0,
835,1,80,1,,2.2045,0.0,0.0,
836,1,80,1,,20.8385,0.0,16.15,
837,1,80,1,,71.095,5.405405405405405,62.45,117.82864164928279
838,1,80,1,,2.4565,0.0,0.95,
839,1,80,1,,2.0695,0.0,0.0,
840,1,80,1,,35.33,0.0,23.25,
841,1,80,1,,85.6795,5.405405405405405,71.7,128.2528568181571
842,1,80,1,,2.3605,0.0,0.0,
843,1,80,1,,14.738,2.7027027027027026,14.9,142.66402237720692
844,1,80,1,,1.5105,0.0,0.0,
845,1,80,1,,2.261,0.0,2.2,
846,1,80,1,,2.149,0.0,0.0,
847,1,80,1,,2.367,0.0,0.55,
848,1,80,1,,96.989,2.7027027027027026,92.75,125.96657180313782
849,1,80,1,,2.127,0.0,0.0,
850,1,80,1,,115.678,0.0,90.6,
851,1,80,1,,2.789,0.0,0.0,
852,1,80,1,,2.33,0.0,0.0,
853,1,80,1,,60.901,0.0,46.1,
854,1,80,1,,94.25,2.7027027027027026,90.45,118.5258550239796
855,1,80,1,,2.129,0.0,1.5,
856,1,80,1,,3.0655,0.0,0.7,
857,1,80,1,,11.0845,0.0,8.95,
858,1,80,1,,92.7475,5.405405405405405,77.75,117.76744815714088
859,1,80,1,,1.08,0.0,0.0,
860,1,80,1,,1.847,0.0,0.0,
861,1,80,1,,2.0975,0.0,0.0,
862,1,80,1,,2.586,0.0,0.1,
863,1,80,1,,31.159,2.7027027027027026,26.7,141.22619300414007
864,1,80,1,,104.0155,0.0,85.65,
865,1,80,1,,80.5825,0.0,68.35,
866,1,80,1,,2.3625,0.0,0.0,
867,1,80,1,,1.8635,0.0,0.0,
868,1,80,1,,36.9135,0.0,25.15,
869,1,80,1,,2.021,0.0,0.0,
870,1,80,1,,2.844,0.0,0.0,
871,1,80,1,,2.054,0.0,0.0,
872,1,80,1,,2.026,0.0,0.0,
873,1,80,1,,27.408,5.405405405405405,29.0,140.24214695700158
874,1,80,1,,19.6235,0.0,12.4,
875,1,80,1,,2.157,0.0,0.0,
876,1,80,1,,2.0035,0.0,0.0,
877,1,80,1,,2.3465,0.0,0.0,
878,1,80,1,,85.7635,2.7027027027027026,61.55,109.60950335340553
879,1,80,1,,64.7155,2.7027027027027026,58.65,143.7226091588955
880,1,80,1,,3.69,0.0,2.4,
881,1,80,1,,2.9145,0.0,0.0,
882,1,80,1,,2.164,0.0,0.0,
883,1,80,1,,1.841,0.0,0.0,
884,1,80,1,,82.26,0.0,77.05,
885,1,80,1,,2.462,0.0,0.0,
886,1,80,1,,66.5935,0.0,55.55,
887,1,80,1,,2.8,0.0,0.0,
888,1,80,1,,2.074,0.0,0.0,
889,1,80,1,,1.681,0.0,0.0,
890,1,80,1,,35.3655,0.0,28.35,
891,1,80,1,,2.6435,0.0,0.45,
892,1,80,1,,2.1115,0.0,0.5,
893,1,80,1,,1.8235,0.0,0.0,
894,1,80,1,,2.9955,0.0,1.2,
895,1,80,1,,1.7965,0.0,0.0,
896,1,80,1,,1.8225,0.0,0.0,
897,1,80,1,,2.331,0.0,1.15,
898,1,80,1,,103.5305,0.0,83.75,
899,1,80,1,,40.0145,2.7027027027027026,36.2,110.6488740874001
900,1,90,1,,59.809,2.7027027027027026,55.35,113.81970047605158
901,1,90,1,,73.432,0.5405405405405406,55.65,119.22733592346748
902,1,90,1,,85.3795,0.0,75.4,
903,1,90,1,,54.3295,5.405405405405405,45.1,124.50258093230475
904,1,90,1,,1.305,0.0,0.0,
905,1,90,1,,82.1765,2.7027027027027026,76.7,120.22379071618586
906,1,90,1,,73.309,5.405405405405405,75.0,123.92741606321022
907,1,90,1,,1.5165,0.0,0.0,
908,1,90,1,,2.882,0.0,0.0,
909,1,90,1,,47.372,0.0,38.25,
910,1,90,1,,1.565,0.0,0.0,
911,1,90,1,,1.747,0.0,0.0,
912,1,90,1,,2.2485,0.0,0.0,
913,1,90,1,,2.5095,0.0,0.0,
914,1,90,1,,1.6995,0.0,0.0,
915,1,90,1,,2.4805,0.0,2.0,
916,1,90,1,,11.1565,2.7027027027027026,5.25,127.92259890713451
917,1,90,1,,0.735,0.0,0.0,
918,1,90,1,,19.4955,2.7027027027027026,19.95,107.25281177565238
919,1,90,1,,1.193,0.0,0.0,
920,1,90,1,,2.2965,0.0,0.0,
921,1,90,1,,26.8,0.0,18.75,
922,1,90,1,,50.8925,5.405405405405405,42.2,126.86148005443427
923,1,90,1,,33.467,0.0,26.3,
924,1,90,1,,2.394,0.0,0.4,
925,1,90,1,,2.4495,0.0,0.1,
926,1,90,1,,2.0085,0.0,0.0,
927,1,90,1,,2.0475,0.0,0.0,
928,1,90,1,,2.0305,0.0,0.0,
929,1,90,1,,36.176,0.0,29.8,
930,1,90,1,,3.3495,2.7027027027027026,3.35,127.94297832434444
931,1,90,1,,1.224,0.0,0.0,
932,1,90,1,,51.301,2.3783783783783785,44.6,123.50248869465706
933,1,90,1,,41.305,2.7027027027027026,31.3,119.99358685966624
934,1,90,1,,2.0655,0.0,0.0,
935,1,90,1,,1.6295,0.0,0.0,
936,1,90,1,,2.322,0.0,0.0,
937,1,90,1,,2.2555,0.0,0.0,
938,1,90,1,,2.35,0.0,0.0,
939,1,90,1,,3.0595,0.0,0.0,
940,1,90,1,,2.001,0.0,0.0,
941,1,90,1,,104.055,0.0,86.05,
942,1,90,1,,86.6715,2.7027027027027026,68.35,111.72237580342536
943,1,90,1,,50.8725,2.7027027027027026,48.3,125.35364710228117
944,1,90,1,,1.5935,0.0,0.15,
945,1,90,1,,1.3765,0.0,0.0,
946,1,90,1,,1.9365,0.0,0.0,
947,1,90,1,,59.6195,2.7027027027027026,52.55,117.04719924583652
948,1,90,1,,2.612,0.0,0.0,
949,1,90,1,,2.1185,0.0,0.0,
950,1,90,1,,87.734,0.0,68.65,
951,1,90,1,,107.773,0.0,74.8,
952,1,90,1,,11.6535,2.5405405405405403,9.95,115.20356257767862
953,1,90,1,,1.5025,0.0,0.0,
954,1,90,1,,2.2615,0.0,0.0,
955,1,90,1,,1.8815,0.0,0.0,
956,1,90,1,,1.661,0.0,0.0,
957,1,90,1,,1.7255,0.0,0.0,
958,1,90,1,,87.75,2.7027027027027026,78.0,128.40313432828475
959,1,90,1,,1.696,0.0,0.0,
960,1,90,1,,2.747,0.0,0.2,
961,1,90,1,,1.6895,0.0,0.0,
962,1,90,1,,1.8645,0.0,0.1,
963,1,90,1,,78.378,2.7027027027027026,72.95,134.73489057067084
964,1,90,1,,16.883,0.0,11.55,
965,1,90,1,,2.8085,0.0,0.0,
966,1,90,1,,2.005,0.0,0.0,
967,1,90,1,,2.2815,0.0,0.65,
968,1,90,1,,2.1655,0.0,0.1,
969,1,90,1,,75.5025,5.405405405405405,71.55,126.99253485712515
970,1,90,1,,63.8375,2.7027027027027026,54.35,107.99163107112092
971,1,90,1,,3.625,0.0,0.6,
972,1,90,1,,1.603,0.0,0.0,
973,1,90,1,,2.41,0.0,0.0,
974,1,90,1,,22.6775,0.0,17.0,
975,1,90,1,,101.552,2.7027027027027026,78.4,118.1640100519393
976,1,90,1,,1.28,0.0,0.0,
977,1,90,1,,99.993,2.7027027027027026,78.2,115.85832471338901
978,1,90,1,,27.347,2.7027027027027026,20.95,125.93213209944543
979,1,90,1,,63.801,2.7027027027027026,57.35,127.92153813444094
980,1,90,1,,2.2765,0.0,0.0,
981,1,90,1,,1.938,0.0,0.0,
982,1,90,1,,11.083,2.7027027027027026,9.1,131.22491755598284
983,1,90,1,,94.3805,0.0,75.3,
984,1,90,1,,2.404,0.0,0.0,
985,1,90,1,,94.8325,0.0,77.95,
986,1,90,1,,3.5595,0.0,0.35,
987,1,90,1,,1.8145,0.0,0.0,
988,1,90,1,,2.338,0.0,0.0,
989,1,90,1,,55.896,0.0,43.85,
990,1,90,1,,1.457,0.0,0.0,
991,1,90,1,,2.918,0.0,0.05,
992,1,90,1,,98.568,0.0,73.9,
993,1,90,1,,101.727,0.0,83.65,
994,1,90,1,,1.59,0.0,0.0,
995,1,90,1,,1.875,0.0,0.0,
996,1,90,1,,59.2525,2.7027027027027026,45.5,111.52206688562808
997,1,90,1,,3.079,0.0,0.15,
998,1,90,1,,2.4145,0.0,0.2,
999,1,90,1,,1.9295,0.0,0.0,
1000,1,100,1,,31.3885,0.0,26.8,
1001,1,100,1,,1.8415,0.0,0.0,
1002,1,100,1,,7.7965,0.0,4.95,
1003,1,100,1,,2.393,0.0,0.0,
1004,1,100,1,,1.893,0.0,0.0,
1005,1,100,1,,1.425,0.0,0.0,
1006,1,100,1,,22.4435,0.0,17.75,
1007,1,100,1,,2.098,0.0,0.0,
1008,1,100,1,,75.84,2.7027027027027026,59.45,131.58973319789777
1009,1,100,1,,2.611,0.0,0.0,
1010,1,100,1,,2.035,0.0,0.0,
1011,1,100,1,,2.6425,0.0,0.0,
1012,1,100,1,,1.9425,0.0,0.0,
1013,1,100,1,,2.5595,0.0,0.0,
1014,1,100,1,,2.1185,0.0,0.0,
1015,1,100,1,,2.169,0.0,0.0,
1016,1,100,1,,2.11,0.0,0.0,
1017,1,100,1,,2.344,0.0,0.0,
1018,1,100,1,,75.885,2.7027027027027026,77.25,135.4594011205998
1019,1,100,1,,1.998,0.0,0.05,
1020,1,100,1,,26.7315,0.0,24.75,
1021,1,100,1,,68.108,0.0,51.55,
1022,1,100,1,,68.647,5.027027027027027,62.55,118.99747310957724
1023,1,100,1,,27.3165,2.7027027027027026,29.7,142.8391866129933
1024,1,100,1,,82.9725,2.7027027027027026,64.6,111.69974626332083
1025,1,100,1,,7.6885,2.7027027027027026,7.1,135.9827823204071
1026,1,100,1,,2.264,0.0,0.25,
1027,1,100,1,,71.756,0.0,67.2,
1028,1,100,1,,69.8615,0.0,57.55,
1029,1,100,1,,2.4925,0.0,1.05,
1030,1,100,1,,27.568,0.0,25.0,
1031,1,100,1,,2.485,0.0,1.05,
1032,1,100,1,,2.377,0.0,0.0,
1033,1,100,1,,97.612,2.7027027027027026,85.7,103.54920811572073
1034,1,100,1,,1.834,0.0,0.05,
1035,1,100,1,,73.812,0.0,72.15,
1036,1,100,1,,2.1925,0.0,0.0,
1037,1,100,1,,2.5545,0.0,0.0,
1038,1,100,1,,2.8835,0.0,0.0,
1039,1,100,1,,2.6495,0.0,0.95,
1040,1,100,1,,77.9175,0.0,69.05,
1041,1,100,1,,63.294,2.7027027027027026,52.45,142.79034089144452
1042,1,100,1,,2.5685,0.0,0.0,
1043,1,100,1,,2.635,0.0,0.0,
1044,1,100,1,,2.1325,0.0,0.0,
1045,1,100,1,,5.0745,0.0,1.75,
1046,1,100,1,,18.2845,0.0,13.95,
1047,1,100,1,,40.594,2.7027027027027026,36.95,201.1119748643858
1048,1,100,1,,111.644,2.7027027027027026,86.3,138.15983748271393
1049,1,100,1,,1.725,0.0,0.0,
1050,1,100,1,,85.4195,5.405405405405405,69.95,120.25138203055104
1051,1,100,1,,1.754,0.0,0.0,
1052,1,100,1,,14.9015,0.0,10.3,
1053,1,100,1,,2.7035,0.0,1.9,
1054,1,100,1,,2.301,0.0,0.0,
1055,1,100,1,,54.4675,0.0,57.75,
1056,1,100,1,,86.2935,0.0,69.45,
1057,1,100,1,,41.21,0.0,29.85,
1058,1,100,1,,1.828,0.0,0.0,
1059,1,100,1,,38.2335,2.7027027027027026,38.9,131.10659635544172
1060,1,100,1,,1.7625,0.0,0.25,
1061,1,100,1,,2.117,0.0,0.05,
1062,1,100,1,,1.7075,0.0,0.0,
1063,1,100,1,,2.0345,0.0,0.0,
1064,1,100,1,,3.2005,0.0,0.0,
1065,1,100,1,,2.122,0.0,0.2,
1066,1,100,1,,3.5895,0.0,0.25,
1067,1,100,1,,2.366,0.0,0.0,
1068,1,100,1,,2.4955,0.0,0.6,
1069,1,100,1,,1.5205,0.0,0.0,
1070,1,100,1,,45.981,0.0,41.1,
1071,1,100,1,,3.4645,0.0,0.0,
1072,1,100,1,,2.1725,0.0,0.0,
1073,1,100,1,,1.7115,0.0,0.0,
1074,1,100,1,,2.0355,0.0,0.0,
1075,1,100,1,,4.9375,0.0,0.45,
1076,1,100,1,,96.368,5.405405405405405,83.85,110.2325870615822
1077,1,100,1,,1.4705,0.0,0.0,
1078,1,100,1,,2.494,0.0,0.25,
1079,1,100,1,,107.1715,0.0,78.8,
1080,1,100,1,,2.8135,0.0,0.0,
1081,1,100,1,,73.084,0.0,57.25,
1082,1,100,1,,2.595,0.0,0.0,
